facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Abo Clinic,NA,Primary,Public,7.14230379305,7.61885669295,Kogi,NA
Maya Health Center,NA,Primary,Public,8.5294,4.64033,Kwara,NA
Adogungu Primary Health Care,NA,Primary,Public,8.14509,4.71889,Kwara,NA
Erin North Maternity,NA,Primary,Public,8.09067,4.70455,Kwara,NA
Shawo Maternity,NA,Primary,Public,8.11247,4.66092,Kwara,NA
Alapata Primary Health Center,NA,Primary,Public,8.08116,4.70475,Kwara,NA
Isinmi Enle Primary Health Center,NA,Primary,Public,8.04421,4.9729,Kwara,NA
Okanle Fajeromi Health Center,NA,Primary,Public,8.33613,4.69815,Kwara,NA
Ile Ada Health Post,NA,Primary,Public,8.49402,4.69809,Kwara,NA
Ola Hospital,NA,Primary,Unknown,8.90587,8.37984,Nasarawa,NA
Illorin University Teaching Hospital,NA,Tertiary,Public,8.49956,4.57568,Kwara,NA
Egoja Health Post,NA,Primary,Public,6.662555,8.803173333,Cross River,NA
Omelewu Primary Health Care,NA,Primary,Public,7.34083,7.63808,Kogi,NA
Aye Coker Primary Health Center,NA,Primary,Public,7.28768270642,4.60761734186,Osun,NA
Ilupeju Health Center,NA,Primary,Public,7.40662850208,4.70799610428,Osun,NA
Agamati Ercc Clinic,NA,Primary,Public,9.16693999971,8.61304900036,Kaduna,NA
Liberty Health Center,NA,Primary,Unknown,8.117675781,4.218872071,Oyo,NA
Kanawa Primary Health Center,NA,Primary,Public,10.36399761,9.86971827,Bauchi,NA
Gwalfaada Maternity,NA,Primary,Public,10.3098059,9.8191863,Bauchi,NA
Jamda Health Post,NA,Primary,Public,9.87431040737,9.94700133213,Bauchi,NA
Baladde Health Post,NA,Primary,Public,9.66997572467,10.7684191068,Bauchi,NA
Falu Federal Model Health Center,NA,Primary,Unknown,9.86687,11.85570333,Adamawa,NA
Sabon Sarki Health Clinic,NA,Primary,Public,9.633081667,8.055653333,Kaduna,NA
Us Medical Center,NA,Primary,Unknown,9.063720703,6.994689942,Fct,NA
St Joseph Eye Clinic,NA,Primary,Private,5.350791667,6.946353333,Imo,NA
Dambo Health Post,NA,Primary,Public,11.11359167,7.755991667,Kaduna,NA
Faith Alive Outreach,NA,Primary,Private,9.85504,9.02055,Plateau,NA
Prime Specialist Hospital,NA,Tertiary,Private,7.783583333,4.572475,Osun,NA
Chiyenere Clinic and Maternity,NA,Primary,Unknown,5.52532959,7.271911621,Imo,NA
Tochinos Clinic,NA,Primary,Public,6.91711,7.51181,Enugu,NA
Unguwan Nupawa Maternity and Clinic,NA,Primary,Public,8.47124,6.94343,Fct,NA
Abaji Nkst Primary Health Center,NA,Primary,Private,7.184105826,9.456424827,Benue,NA
Ganye 1 Primary Health Care Center,NA,Primary,Unknown,8.4311553,12.05294385,Adamawa,NA
Logo Health Post,NA,Primary,Public,7.17714,9.45813,Benue,NA
Muhammad Dabo Lere Memorial Hospital,NA,Primary,Unknown,10.414368,8.678662,Kaduna,NA
Haskiya Health Clinic,NA,Primary,Private,10.944076,8.498494,Kaduna,NA
Grace Memorial Clinic,NA,Primary,Public,11.08478,7.71391,Kaduna,NA
Boto Tuberculosis Health Center,NA,Primary,Public,9.71876,9.22884,Bauchi,NA
Gayi Hospital,NA,Primary,Public,12.269861,4.040592,Kebbi,NA
Karaduwa Maternity Health Center,NA,Primary,Public,12.308769,7.686006,Katsina,NA
Chukun Primary Health Center,NA,Primary,Unknown,10.244788,7.049052,Kaduna,NA
Fadan Karshi Ecwa Clinic,NA,Primary,Unknown,9.380676,8.581909,Kaduna,NA
Uburuekwe Primary Health Center,NA,Primary,Unknown,5.71944,7.04744,Imo,NA
Emekutu 2 Primary Health Center,NA,Primary,Private,7.45745,7.50398,Kogi,NA
Holai Primary Health Center,NA,Primary,Private,13.70416,5.50361,Sokoto,NA
Obiangwu Health Center,NA,Primary,Private,5.41302,7.12262,Imo,NA
Quarters Primary Health Center,NA,Primary,Private,10.491133,7.414838,Kaduna,NA
Mariri Ecwa Health Clinic,NA,Primary,Public,10.02728,8.528076,Kaduna,NA
Unguwan Gaiya Health Center,NA,Primary,Unknown,9.787863,8.375771,Kaduna,NA
Kawa Medical Center,NA,Primary,Unknown,9.43454,8.35542,Kaduna,NA
Miyyeti Allah Nursing and Maternity,NA,Primary,Private,10.540309,7.366403,Kaduna,NA
Kudan General Hospital,NA,Tertiary,Public,11.26991,7.65213,Kaduna,NA
Gulu General Hospital,NA,Tertiary,Public,8.64921,6.58449,Niger,NA
Atakwanyo Health Post,NA,Primary,Public,13.40256,5.16085,Sokoto,NA
Ugboro Health Post,NA,Primary,Public,6.67082049,8.85882162,Cross River,NA
Gwalem Health Post,NA,Primary,Unknown,10.24139,13.26444,Adamawa,NA
Umuonicha Ogbe Basic Health Center,NA,Primary,Public,6.159068,6.788265,Anambra,NA
Osuma Primary Health Center,NA,Primary,Public,6.151772,6.808619,Anambra,NA
Umuezabu Primary Health Center,NA,Primary,Public,5.93007,6.837413,Anambra,NA
Gem Diagnostic,NA,Primary,Private,6.159728333,6.785395,Anambra,NA
Ifite Ora Village Nwagu Health Center,NA,Primary,Public,6.248511667,6.994518333,Anambra,NA
Abba Health Center,NA,Primary,Public,6.204191667,6.965155,Anambra,NA
Olinlin Primary Health Center,NA,Primary,Public,6.73182,6.281841667,Edo,NA
Eko Ewu Primary Health Center,NA,Primary,Public,6.7664591,6.2398275,Edo,NA
Agrigon Outreach Centre,NA,Primary,Unknown,6.020080566,8.870727539,Cross River,NA
Alajue Primary Centre,NA,Primary,Public,7.65257,4.56742,Osun,NA
Safejo Primary Health Center,NA,Primary,Public,7.258553333,4.71277,Osun,NA
Guinness Eye Center,NA,Secondary,Public,6.154341667,6.792266667,Anambra,NA
Gods Will Ichi Hospital,NA,Primary,Private,6.047168333,6.882115,Anambra,NA
Olajumoke Hospital,NA,Primary,Private,7.820546667,4.581275,Osun,NA
Heritage Hospital,NA,Primary,Private,7.733125,4.440115,Osun,NA
Divine Treasure Hospital,NA,Primary,Private,7.791066667,4.564661667,Osun,NA
Immaculate Amaeze Aguleri Otuocha Health Center,NA,Primary,Unknown,6.33833,6.88776,Anambra,NA
Onitsha American Quarters Health Center,NA,Primary,Unknown,6.15807,6.78342,Anambra,NA
Vickdonax Hospital,NA,Primary,Private,6.021941667,6.938561667,Anambra,NA
Egbe Health Post,NA,Primary,Public,6.555642,8.9313269,Cross River,NA
Ukpo Hospital,NA,Primary,Private,6.192155,6.967391667,Anambra,NA
Obiagu Sep Ezi Awkuzu Hospital,NA,Primary,Private,6.227343333,6.955206667,Anambra,NA
Ndibinagu Primary Health Center,NA,Primary,Public,6.184426,6.9530406,Anambra,NA
Otoko Health Center,NA,Primary,Private,6.1809713,6.9608284,Anambra,NA
Obinaetiti Primary Health Center,NA,Primary,Public,6.1845468,6.9548925,Anambra,NA
Umumba Ndiagu Health Center,NA,Primary,Public,6.3156017,7.1371041,Anambra,NA
Oke Odo Sdgs Primary Health Center,NA,Primary,Public,7.54794792,4.45405609,Osun,NA
Okesa Outreach Centre,NA,Primary,Unknown,7.6219427,4.7463491,Osun,NA
Human Resources Account and Aviation Depts Clinic,NA,Primary,Public,4.9659175,8.3494185,Cross River,NA
Okoso Outreach Clinic,NA,Primary,Public,6.018795,8.868498333,Cross River,NA
Wisdom Ikot Ikpong Urukuso Family Clinic,NA,Primary,Unknown,5.17585,7.72905,Akwa Ibom,NA
Obadike Specialist Hospital,NA,Tertiary,Private,6.1512633,6.7789824,Anambra,NA
New Mountain Specialist Hospital and Maternity,NA,Tertiary,Private,6.12025,6.78497,Anambra,NA
Iyenu Mission Hospital,NA,Primary,Unknown,6.16328,6.91709,Anambra,NA
Outreach Bashua Health Clinic,NA,Primary,Unknown,6.081298828,8.974487305,Cross River,NA
Outreach Medical Compassion,NA,Primary,Public,5.31628,6.94431,Imo,NA
Anaechebe Specialist Hospital and Maternity,NA,Primary,Unknown,6.142883301,6.791503906,Anambra,NA
Abagana Health Center,NA,Primary,Unknown,6.184082032,6.964477539,Anambra,NA
Star Of The Sea Health Center,NA,Primary,Private,6.336486817,6.834716797,Anambra,NA
Ojjor Health Post,NA,Primary,Unknown,6.747680664,6.943481446,Enugu,NA
Ositadinma Hospital and Maternity,NA,Primary,Private,6.018908333,6.89166,Anambra,NA
St Lwangas Specialist Hospital,NA,Tertiary,Public,6.12053,6.79269,Anambra,NA
All Saint Medical Center,NA,Primary,Public,6.73783,6.22055,Edo,NA
Peace Clinic,NA,Primary,Public,6.73021,6.21887,Edo,NA
Lifeline Hospital,NA,Primary,Private,7.782273333,4.55757,Osun,NA
Outreach Medical Service,NA,Primary,Public,6.42111,3.24529,Lagos,NA
Alive Hospital,NA,Primary,Private,7.786296667,4.566415,Osun,NA
Excel Diagnostics Services,NA,Primary,Private,7.78419,4.564806667,Osun,NA
Makurdi Outreach Station Federal Medical Centre,NA,Secondary,Public,6.83735454228,8.9584179987,Benue,NA
Divine Favour Specialist Hospital,NA,Tertiary,Public,6.15315,6.79415,Anambra,NA
Ifite Ogwari Primary Health Center,NA,Primary,Unknown,6.60222,6.9508,Anambra,NA
Umueze Anam Primary Health Center,NA,Primary,Unknown,6.17324,6.78419,Anambra,NA
Ndubuisi Hospital and Maternity,NA,Primary,Unknown,6.18222,6.79611,Anambra,NA
Ukpo Comprehensive Health Center,NA,Primary,Unknown,6.19771,6.97069,Anambra,NA
Three Sister Maternity Home,NA,Primary,Unknown,5.88075,6.86925,Anambra,NA
Otu Aguleri Primary Health Care Center,NA,Primary,Public,6.559335,6.89698,Anambra,NA
Nnamdi Azikiwe University Teaching Hospital,NA,Tertiary,Public,6.209046667,6.911061667,Anambra,NA
Uruzu Ukpo Primary Health Center,NA,Primary,Public,6.190431667,6.969301667,Anambra,NA
Ebun Primary Health Center,NA,Primary,Public,6.7163239,6.3232775,Edo,NA
Usugbenu District Hospital,NA,Secondary,Public,6.71029,6.23648,Edo,NA
Idi Ogungun Maternity Centre,NA,Primary,Public,7.818968333,4.621536667,Osun,NA
Onitsha Health Post,NA,Primary,Unknown,6.169494629,6.778076172,Anambra,NA
Oni Oba Health Post,NA,Primary,Public,7.804645,4.620136667,Osun,NA
Oko Ago Maternity,NA,Primary,Public,7.398851667,4.737623333,Osun,NA
Arifanla Health Post,NA,Primary,Public,7.261748333,4.258991667,Osun,NA
Government Chest Clinic,NA,Tertiary,Public,7.540236667,4.45981,Osun,NA
Osun Eesa Primary Health Center,NA,Primary,Public,7.919031667,4.525341667,Osun,NA
Amadim Achalla Primary Health Care,NA,Primary,Unknown,6.31978,6.9842,Anambra,NA
Zuma Memorial Hospital,NA,Primary,Public,6.73947,6.22193,Edo,NA
Lautech Health Center,NA,Primary,Public,7.96168145049,4.53825901434,Osun,NA
Adibe Private Clinic and Maternity,NA,Primary,Unknown,6.695129394,8.906921387,Cross River,NA
Lavinda Eye Specialist Hospital and Laser Centre,NA,Tertiary,Unknown,4.793884278,7.043518067,Rivers,NA
Akogun Staff Clinic,NA,Primary,Public,7.77162,4.5574,Osun,NA
Gods Own Maternity Home,NA,Primary,Private,5.985188333,6.736703333,Anambra,NA
St Anthonys Hospital and Maternity,NA,Primary,Private,6.03256,6.891776667,Anambra,NA
Chigozie Maternity Home,NA,Primary,Private,6.11699,6.781765,Anambra,NA
Al Barka Medical Center,NA,Primary,Private,7.528286667,4.439476667,Osun,NA
Olajumoke Maternity Centre,NA,Primary,Private,7.809548333,4.581491667,Osun,NA
Demal Hospital,NA,Primary,Private,7.7390872471,4.57213842685,Osun,NA
Ikire Central Hospital,NA,Primary,Private,7.379138333,4.209398333,Osun,NA
Victory Medical Center,NA,Primary,Private,7.794706667,4.557431667,Osun,NA
Adebimpe Nursing and Maternity Home,NA,Primary,Private,7.80419807732,4.567213333,Osun,NA
Divine Favour Hospital and Maternity,NA,Primary,Private,6.149518333,6.807903333,Anambra,NA
Madonna Eye Hospital and Maternity,NA,Primary,Private,5.917281667,6.892748333,Anambra,NA
St Michael Hospital and Maternity,NA,Primary,Private,6.122698333,6.809688333,Anambra,NA
Umuotom Primary Health Center,NA,Primary,Unknown,6.35747,6.7501,Anambra,NA
Ezenwaigwe Eziogwugwu Otolo Nnewi Health Center,NA,Primary,Unknown,6.02146824227,6.94398380928,Anambra,NA
Ire Abba Health Center,NA,Primary,Unknown,6.20218,6.96049,Anambra,NA
Owelle Primary Health Center,NA,Primary,Unknown,6.53123,6.70647,Anambra,NA
His Grace Maternity Home,NA,Primary,Private,7.849165,4.485451667,Osun,NA
Ayo Ni Temi Trado Clinic and Maternity Centre,NA,Primary,Private,7.792508333,4.582816667,Osun,NA
Ayoola Diamond Hospital,NA,Primary,Private,7.833943333,4.496465,Osun,NA
Outreach and Medical Compassion Centre,NA,Primary,Private,5.31687432024,6.94409013977,Imo,NA
Ajefo Okwuosa Uruoji Ogidi Hospital and Maternity,NA,Primary,Private,6.162585,6.91791,Anambra,NA
Ebube Health Care,NA,Primary,Private,6.148588333,6.796315,Anambra,NA
Havana Hospital and Maternity,NA,Primary,Private,6.03451,6.890131667,Anambra,NA
Later Infurmarium Hospital,NA,Primary,Private,6.18502,6.978695,Anambra,NA
Crestwood Orthopaedic Hospital,NA,Primary,Private,6.156001667,6.792171667,Anambra,NA
Onuora Memorial Hospital,NA,Primary,Private,6.145081667,6.80761,Anambra,NA
Ebenezer No 3 Ekwenche Street Nkpikpa Obosi Hospital and Maternity,NA,Primary,Private,6.106416667,6.79049,Anambra,NA
Izundu Hospital Clinic,NA,Primary,Private,6.150023333,6.800005,Anambra,NA
Obinwanne Nkpor Hospital and Maternity,NA,Primary,Private,6.144583333,6.832111667,Anambra,NA
Canaan Maternity and Clinic,NA,Primary,Private,6.121748333,6.783626667,Anambra,NA
Ave Maria Maternity,NA,Primary,Private,6.121988333,6.782463333,Anambra,NA
Nnedima Maternity Home,NA,Primary,Private,6.118033333,6.786593333,Anambra,NA
Blue Star Victory Hospital Maternity,NA,Primary,Private,6.17979,6.973898333,Anambra,NA
Oke Oyinbo Health Post,NA,Primary,Public,6.828039,3.929676,Ogun,NA
Obinagu Ukpo 1 Health Post,NA,Primary,Private,6.196725,6.96584,Anambra,NA
Omodunbi Life Care Maternity Centre Oke Olufi Area,NA,Primary,Private,7.375246667,4.194211667,Osun,NA
Genesis Hospital and Maternity,NA,Primary,Private,6.115593333,6.778856667,Anambra,NA
Lizzy Hospital and Maternity,NA,Primary,Private,5.945073333,6.725051667,Anambra,NA
Ogbunike Primary Health Center,NA,Primary,Public,6.1840187,6.9692395,Anambra,NA
Igbogi Primary Health Center,NA,Primary,Unknown,7.801589,4.5629261,Osun,NA
Victoria and Laboratory Medical Center,NA,Primary,Private,4.9810467,8.3440383,Cross River,NA
St Magaret Annex Teaching Hospital,NA,Tertiary,Unknown,4.96529,8.3196,Cross River,NA
Adi Specialist Clinic,NA,Tertiary,Unknown,4.962097168,8.329284668,Cross River,NA
Efkam Clinic,NA,Primary,Private,4.9790505,8.3413073,Cross River,NA
Elim Eye Hospital,NA,Primary,Private,4.98153,8.328571667,Cross River,NA
Akili Ogidi Primary Health Center,NA,Primary,Unknown,5.727691,6.641515,Anambra,NA
Good Health Center,NA,Primary,Public,4.96413,8.321623333,Cross River,NA
Ewa Ekeng Primary Health Center,NA,Primary,Public,4.95245,8.3157917,Cross River,NA
Ideal Medical Center,NA,Primary,Private,4.9401383,8.3159733,Cross River,NA
Eseku Health Post,NA,Primary,Public,5.007975,8.321783,Cross River,NA
Ikot Uduak Health Center,NA,Primary,Unknown,4.997680664,8.352478027,Cross River,NA
Foundation Clinic,NA,Primary,Unknown,5.17001932,7.722340121,Akwa Ibom,NA
Ekot Ishie Health Post,NA,Primary,Public,5.000756667,8.336656667,Cross River,NA
Jeomed Clinic,NA,Primary,Public,5.00308,8.339158333,Cross River,NA
Abak Oko Community Health Post,NA,Primary,Unknown,5.13894,7.74155,Akwa Ibom,NA
Ifite Dunu Primary Health Care,NA,Primary,Public,6.2094624,6.9460634,Anambra,NA
Bara Ejemu Hospital,NA,Primary,Public,7.733778333,4.432375,Osun,NA
Etido Hospital,NA,Primary,Unknown,5.20251,7.71701,Akwa Ibom,NA
Tashy Pharmacy,NA,Primary,Private,5.17611,7.71966,Akwa Ibom,NA
A Dolat Specialist Hospital,NA,Tertiary,Private,7.49763765207,4.50026815685,Osun,NA
Jordan Specialist Hospital,NA,Tertiary,Private,7.80815339834,4.55669125507,Osun,NA
Spring Hope Specialist Hospital,NA,Tertiary,Private,7.79441821602,4.57805647066,Osun,NA
Holy Rosary Hospital,NA,Primary,Unknown,6.15792245361,6.79407890206,Anambra,NA
Royal City Specialist Hospital,NA,Tertiary,Private,7.79370746498,4.57806109816,Osun,NA
St Patricks Cath Okpoko Health Care,NA,Primary,Unknown,6.109313965,6.788330078,Anambra,NA
Our Lords Hospital,NA,Primary,Unknown,6.114074707,6.783508301,Anambra,NA
Oke Iroko Oke Iroko Primary Health Center,NA,Primary,Unknown,7.910888672,4.670898437,Osun,NA
Odo Ifun Primary Health Center,NA,Primary,Unknown,7.926086426,4.663085938,Osun,NA
Cadinal Hospital and Maternity,NA,Primary,Unknown,6.145874023,6.785705567,Anambra,NA
Allied Hospital and Maternity,NA,Primary,Unknown,6.14251709,6.778320312,Anambra,NA
Uzoigwe Memorial Modebe Aveodoakpu Hospital,NA,Primary,Unknown,6.145080567,6.780273437,Anambra,NA
Ibore Primary Health Center,NA,Primary,Public,6.73332688371,6.29869880274,Edo,NA
Osetale Nursing and Maternity Home,NA,Primary,Unknown,6.709899903,6.326904296,Edo,NA
Kofar Yarima Fixed Health Post,NA,Primary,Public,12.16562167,6.664066667,Zamfara,NA
Udaba District Hospital,NA,Secondary,Unknown,6.838317871,6.582275391,Edo,NA
Ginika Hospital and Maternity,NA,Primary,Unknown,6.157714844,6.778076172,Anambra,NA
Uchechi Maternity Home,NA,Primary,Unknown,6.108520508,6.789672851,Anambra,NA
Mayfair Specialist Hospital,NA,Tertiary,Unknown,6.151306152,6.784301758,Anambra,NA
Golden Specialist Hospital,NA,Tertiary,Unknown,6.139709473,6.801696777,Anambra,NA
Paragon Hospital and Maternity,NA,Primary,Unknown,6.161682129,6.917724609,Anambra,NA
Z Specialist Hospital and Maternity,NA,Primary,Unknown,6.148498535,6.789916992,Anambra,NA
Chinweokwu Maternity,NA,Primary,Unknown,6.148498535,6.81048584,Anambra,NA
Rapha Hospital and Maternity,NA,Primary,Unknown,6.159484863,6.77911377,Anambra,NA
Chisom Maternity Home,NA,Primary,Unknown,6.120300293,6.779724121,Anambra,NA
Grace Specialist Hospital,NA,Tertiary,Unknown,6.144897461,6.824707031,Anambra,NA
Nwokolo Specialist Hospital,NA,Tertiary,Unknown,6.153076172,6.786682129,Anambra,NA
St Joseph Specialist Hospital,NA,Tertiary,Unknown,6.156494141,6.778686523,Anambra,NA
Ascension Church Ishiafor Health Post,NA,Primary,Unknown,6.138122559,6.821105957,Anambra,NA
Umeano and Maxillofacial Dental Hospital,NA,Primary,Unknown,6.153320313,6.790527344,Anambra,NA
Venik Specialist Hospital,NA,Tertiary,Unknown,6.14350375731,6.81427807163,Anambra,NA
Ramat Aderoju Maternity Home,NA,Primary,Unknown,7.791320801,4.556884765,Osun,NA
Osuolale Maternity Centre,NA,Primary,Unknown,7.509277344,4.583496094,Osun,NA
Idera Olu Clinic and Maternity,NA,Primary,Unknown,7.795104981,4.579711914,Osun,NA
Heritage Nursing Home and Maternity,NA,Primary,Unknown,7.713500977,4.450927735,Osun,NA
Ifeolu Maternity Home,NA,Primary,Unknown,7.73071289,4.440307617,Osun,NA
Abba Primary Health Center,NA,Primary,Public,6.18214357014,6.94482618447,Anambra,NA
Ifitedunu 3 Primary Health Center,NA,Primary,Unknown,6.186193738,6.944678303,Anambra,NA
Miracle Clinic,NA,Primary,Unknown,6.144714356,6.832885742,Anambra,NA
Vesta Hospital,NA,Primary,Unknown,6.14831543,6.825317382,Anambra,NA
Nkiruka Hospital,NA,Primary,Unknown,6.150878906,6.802917481,Anambra,NA
Kings and Laboratories Medical Clinic,NA,Primary,Unknown,6.137512207,6.79272461,Anambra,NA
Amagu Health Post,NA,Primary,Unknown,6.509277344,7.125122071,Enugu,NA
Ideal Medical Center,NA,Primary,Unknown,6.216016034,6.947150581,Anambra,NA
Multicare Nkwele Hospital,NA,Primary,Unknown,6.187683106,6.803527832,Anambra,NA
Akachukwu Hospital,NA,Primary,Unknown,6.119689942,6.791687011,Anambra,NA
Umunnachi Primary Health Center,NA,Primary,Unknown,6.171355134,6.933169073,Anambra,NA
Alapomu Primary Health Center,NA,Primary,Unknown,7.352294922,4.178894043,Osun,NA
Itunu Medical Center,NA,Primary,Unknown,7.776489257,4.555480957,Osun,NA
Triumph Medical Center,NA,Primary,Unknown,7.780700684,4.567687988,Osun,NA
Iyinolu Ota Efun Hospital,NA,Primary,Unknown,7.82208252,4.587890625,Osun,NA
Lafagu Gante Health Post,NA,Primary,Public,11.07033,4.24201900045,Kebbi,NA
Anguwan Bawa Health Post,NA,Primary,Public,10.7437870001,6.12325799967,Kaduna,NA
Eleweran Health Post,NA,Primary,Unknown,7.512695312,4.490295411,Osun,NA
Bara Ejemu Primary Health Center,NA,Primary,Unknown,7.733520508,4.433898926,Osun,NA
Oluyoro Catholic Hospital,NA,Primary,Unknown,7.473693848,4.354309082,Osun,NA
St Benedicts Tuberculosis and Rehabilitation Hospital,NA,Primary,Private,6.661995,8.82263,Cross River,NA
Alla and Onugwa Health Center,NA,Primary,Public,6.542907715,6.676879883,Anambra,NA
Emoji Primary Health Center,NA,Primary,Public,6.04398054746,6.88925075329,Anambra,NA
Summerhill Hospital,NA,Primary,Unknown,6.143676757,6.779296875,Anambra,NA
Ekubos Hoapital Maternity,NA,Primary,Unknown,5.912109375,6.831115723,Anambra,NA
Eyin Oke Health Center,NA,Primary,Unknown,7.284484863,4.719726563,Osun,NA
Private Clinic,NA,Primary,Unknown,7.190490723,4.702087403,Osun,NA
Handr Mobile Hospital,NA,Primary,Unknown,6.308994308,7.138053125,Anambra,NA
Lords Umuanugo Ifitedunu Clinic,NA,Primary,Unknown,6.205871582,6.947875976,Anambra,NA
Idig Bengben Hospital,NA,Primary,Unknown,6.300109863,4.538696289,Ondo,NA
Feyintolu Homw Oke Ayepe Maternity,NA,Primary,Public,7.75778,4.56249,Osun,NA
Toronto Hospital,NA,Primary,Public,6.18397,6.95308,Anambra,NA
Ona Ara Clinic and Maternity Home,NA,Primary,Public,7.52782,4.44772,Osun,NA
Njideka Maternity,NA,Primary,Public,6.12411,6.78533,Anambra,NA
Chigeri Uromi Hospital,NA,Primary,Public,6.73198,6.30357,Edo,NA
Abundant Grace Hospital and Maternity,NA,Primary,Private,6.571111667,8.940236667,Cross River,NA
Life First Hospital,NA,Primary,Private,7.78988441414,4.55670637212,Osun,NA
Divine Specialist Hospital,NA,Tertiary,Public,6.02203,6.9048,Anambra,NA
Chioma Specialist Hospital,NA,Tertiary,Public,6.0436,6.89077,Anambra,NA
Omega Physiotherapy and Backpain Clinic,NA,Primary,Public,6.15517,6.7819,Anambra,NA
Goshen Specialist Hospital,NA,Tertiary,Public,7.50107,4.57011,Osun,NA
Oloru Igbu Primary Health Center,NA,Primary,Public,7.84182,4.48683,Osun,NA
